Event ID#,Year,Month,Day,State,City,Group,Unaffiliated Individual,Claim,Successful,Suicide,Type,Target,Weapon,Casualties,Property Damage,Kidnapping,Ransom Demand,Dominant Ideology
199912250003,1999,12,25,Oregon,Monmouth,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
199912300002,1999,12,30,Oregon,Bend,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Utilities,Sabotage Equipment,0,1,0,0,Single Issue
199912310003,1999,12,31,Michigan,East Lansing,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Single Issue
200001010027,2000,1,1,Michigan,Mesick,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200001030007,2000,1,3,California,Petaluma,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200001030008,2000,1,3,Ohio,Cincinnati,Anti-Abortion extremists,0,0,0,0,Bombing/Explosion,Abortion Related,Explosives,0,0,0,0,Single Issue
200001030009,2000,1,3,Ohio,Cincinnati,Anti-Abortion extremists,0,0,0,0,Bombing/Explosion,Abortion Related,Explosives,0,0,0,0,Single Issue
200001150004,2000,1,15,California,Petaluma,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200001200002,2000,1,20,Indiana,Bloomington,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200001240007,2000,1,24,California,Redwood City,Animal Liberation Front (ALF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200002250007,2000,2,25,California,Fremont,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200003010004,2000,3,1,Pennsylvania,Wilkinsburg,Anti-White extremists,1,0,1,0,Armed Assault,Private Citizens & Property,Firearms,1,1,0,0,Single Issue
200003010005,2000,3,1,Pennsylvania,Wilkinsburg,Anti-White extremists,1,0,1,0,Armed Assault,Business,Firearms,1,0,0,0,Single Issue
200003010006,2000,3,1,Pennsylvania,Wilkinsburg,Anti-White extremists,1,0,1,0,Armed Assault,Business,Firearms,1,0,0,0,Single Issue
200003010007,2000,3,1,Pennsylvania,Wilkinsburg,Anti-White extremists,1,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,0,0,1,0,Single Issue
200003120004,2000,3,12,Wisconsin,Viroqua,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200004090003,2000,4,9,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200004140004,2000,4,14,Florida,Oakland Park,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200004280003,2000,4,28,Pennsylvania,Pittsburgh,White supremacists/nationalists,1,1,1,0,Armed Assault,Private Citizens & Property,Firearms,1,1,0,0,Extreme Right Wing
200004280004,2000,4,28,Pennsylvania,Pittsburgh,White supremacists/nationalists,1,1,1,0,Armed Assault,Religious Figures/Institutions,Firearms,0,1,0,0,Extreme Right Wing
200004280005,2000,4,28,Pennsylvania,Pittsburgh,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200004280006,2000,4,28,Pennsylvania,Pittsburgh,White supremacists/nationalists,1,1,1,0,Armed Assault,Religious Figures/Institutions,Firearms,0,1,0,0,Extreme Right Wing
200004280007,2000,4,28,Pennsylvania,Pittsburgh,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200004280008,2000,4,28,Pennsylvania,Monaca,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200005070004,2000,5,7,Washington,Olympia,Revenge of the Trees,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200005270008,2000,5,27,New Hampshire,Concord,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200005270009,2000,5,27,Oregon,Eugene,Environmentalists,1,0,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200006160006,2000,6,16,Oregon,Eugene,Environmentalists,1,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
200007020009,2000,7,2,Indiana,North Vernon,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200009060011,2000,9,6,Oregon,Eugene,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Police,Incendiary,0,1,0,0,Single Issue
200009090005,2000,9,9,Indiana,Bloomington,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Single Issue
200010200010,2000,10,20,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200011270006,2000,11,27,Colorado,Niwot,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200012090004,2000,12,9,New York,Middle Island,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200012100004,2000,12,10,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200012140002,2000,12,14,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200012140003,2000,12,14,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200012190006,2000,12,19,New York,Miller Place,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200012200004,2000,12,20,Arizona,Phoenix,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200012300007,2000,12,30,New York,Mount Sinai,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200012310004,2000,12,31,Kansas,Overland Park,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Firearms,0,1,0,0,Single Issue
200101020004,2001,1,2,Oregon,Glendale,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200101130001,2001,1,13,New York,Miller Place,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200101180005,2001,1,18,Arizona,Scottsdale,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200101230010,2001,1,23,California,Capitola,Animal Liberation Front (ALF),0,0,0,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,0,0,0,Single Issue
200101280007,2001,1,28,Michigan,Kalamazoo,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200102200002,2001,2,20,California,Visalia,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200103020006,2001,3,2,New York,New York City,Animal Liberation Front (ALF),0,1,0,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200103300002,2001,3,30,Oregon,Eugene,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200104040004,2001,4,4,Minnesota,Albertville,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200104050003,2001,4,5,Washington,Arlington,Animal Liberation Front (ALF),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200104150002,2001,4,15,Oregon,Portland,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200105210006,2001,5,21,Oregon,Clatskanie,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200105210007,2001,5,21,Washington,Seattle,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Single Issue
200106010002,2001,6,1,Oregon,Estacada,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200106110002,2001,6,11,Washington,Tacoma,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
200106120002,2001,6,12,Arizona,Pima County Estates,Coalition to Save the Preserves (CSP),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200107240003,2001,7,24,Nevada,Stateline,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Sabotage Equipment,0,1,0,0,Single Issue
200109080005,2001,9,8,Arizona,Tucson,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200109110004,2001,9,11,New York,New York City,Al-Qaida,0,1,1,1,Hijacking,Private Citizens & Property,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,1,1,0,Religious
200109110005,2001,9,11,New York,New York City,Al-Qaida,0,1,1,1,Hijacking,Private Citizens & Property,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,1,1,0,Religious
200109110006,2001,9,11,Virginia,Arlington,Al-Qaida,0,1,1,1,Hijacking,Government (General),"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,1,1,0,Religious
200109110007,2001,9,11,Pennsylvania,Shanksville,Al-Qaida,0,1,1,1,Hijacking,Private Citizens & Property,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,1,1,0,Religious
200109150005,2001,9,15,Texas,Dallas,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200109150006,2001,9,15,Arizona,Mesa,Anti-Immigrant extremists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200109150007,2001,9,15,Arizona,Mesa,Anti-Immigrant extremists,1,1,1,0,Armed Assault,Business,Firearms,0,1,0,0,Extreme Right Wing
200109150008,2001,9,15,Arizona,Mesa,Anti-Immigrant extremists,1,1,1,0,Armed Assault,Private Citizens & Property,Firearms,0,1,0,0,Extreme Right Wing
200109200006,2001,9,20,New Mexico,Alamogordo,Animal Liberation Front (ALF),0,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Single Issue
200109210001,2001,9,21,Texas,Dallas,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200110040003,2001,10,4,Texas,Mesquite,White supremacists/nationalists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200110150005,2001,10,15,California,Litchfield,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Single Issue
200111050005,2001,11,5,Michigan,Houghton,Earth Liberation Front (ELF),0,0,0,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,0,0,0,Single Issue
200111050006,2001,11,5,Michigan,Houghton,Earth Liberation Front (ELF),0,0,0,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,0,0,0,Single Issue
200201050007,2002,1,5,Florida,Tampa,Jihadi-inspired extremists,1,1,1,1,Hijacking,Business,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,0,0,0,Religious
200201260004,2002,1,26,Minnesota,St. Paul,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Single Issue
200202040010,2002,7,4,California,Los Angeles,Anti-Israeli extremists,1,0,1,0,Armed Assault,Airports & Aircraft,Firearms,1,0,0,0,Extreme Right Wing
200203240005,2002,3,24,Pennsylvania,Erie,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Single Issue
200205030007,2002,5,3,Iowa,Asbury,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030008,2002,5,3,Iowa,Farley,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030009,2002,5,3,Iowa,Anamosa,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030010,2002,5,3,Indiana,Bloomington,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030011,2002,5,3,Iowa,Eldridge,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030012,2002,5,3,Illinois,Mount Carroll,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030013,2002,5,3,Illinois,Morrison,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Extreme Right Wing
200205030014,2002,5,3,Illinois,Elizabeth,Anti-Government extremists,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Extreme Right Wing
200205030015,2002,5,3,Indiana,Bloomington,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200205040005,2002,5,4,Nebraska,Scotia,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040006,2002,5,4,Nebraska,Cairo,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040007,2002,5,4,Nebraska,Columbus,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040008,2002,5,4,Nebraska,Davenport,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040009,2002,5,4,Nebraska,Ohiowa,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040010,2002,5,4,Nebraska,Seward,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205040011,2002,5,4,Nebraska,Albion,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205060005,2002,5,6,Colorado,Salida,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205060006,2002,5,6,Colorado,Pueblo,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205070002,2002,5,7,Texas,Amarillo,Anti-Government extremists,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
200205130001,2002,5,13,Pennsylvania,Philadelphia,Jihadi-inspired extremists,1,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Religious
200207100001,2002,7,10,Washington,Seattle,Animal Liberation Front (ALF),0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Single Issue
200208110011,2002,8,11,Pennsylvania,Irvine,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Single Issue
200208180001,2002,8,18,Michigan,Ann Arbor,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200209020005,2002,9,2,Michigan,Plymouth,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200209210002,2002,9,21,Virginia,Richmond,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200210030002,2002,10,3,New York,New York City,Anti-Kim Jong-il extremists,1,0,1,0,Armed Assault,Government (Diplomatic),Firearms,0,1,0,0,Ethnonationalist-Separatist
200211260005,2002,11,26,Pennsylvania,Erie,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200301010016,2003,1,1,Pennsylvania,Girard,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200301200008,2003,1,20,Washington,Seattle,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303030004,2003,3,3,California,Chico,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303100006,2003,3,10,California,Chico,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303110010,2003,3,11,New Mexico,Albuquerque,Animal Liberation Front (ALF),0,0,1,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200303110011,2003,3,11,New Mexico,Albuquerque,Animal Liberation Front (ALF),0,0,1,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200303110012,2003,3,11,New Mexico,Albuquerque,Animal Liberation Front (ALF),0,0,1,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200303210008,2003,3,21,Michigan,Ann Arbor,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303210009,2003,3,21,Michigan,Ann Arbor,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303220010,2003,3,22,California,Petaluma,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200303290006,2003,3,29,Alabama,Montgomery,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,1,0,0,Single Issue
200303310004,2003,3,31,California,Edgemont,Muslim extremists,1,0,1,0,Facility/Infrastructure Attack,Military,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",0,1,0,0,Religious
200304140008,2003,4,4,Illinois,Chicago,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200305250005,2003,5,25,Florida,Tamarac,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200306010004,2003,6,1,Michigan,Washington,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200306030003,2003,6,3,California,Chico,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200306050002,2003,6,5,California,Chico,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200308010002,2003,8,1,California,San Diego,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200308220001,2003,8,22,California,West Covina,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200308280001,2003,8,28,California,Emeryville,Animal Liberation Front (ALF),0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
200308280002,2003,8,28,California,Emeryville,Animal Liberation Front (ALF),0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
200309060004,2003,9,6,Indiana,Indianapolis,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200309220003,2003,9,22,Michigan,Martiny,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200309260005,2003,9,26,California,Pleasanton,Revolutionary Cells-Animal Liberation Brigade,0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
200309290003,2003,9,19,California,San Diego,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200309290004,2003,9,19,California,San Diego,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200311180007,2003,11,18,Indiana,Terre Haute,White supremacists/nationalists,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Right Wing
200402070001,2004,2,7,Virginia,Charlottesville,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200404010004,2004,4,1,Oklahoma,Oklahoma City,White supremacists/nationalists,1,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Right Wing
200404200008,2004,4,20,Washington,Snohomish,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200406140004,2004,6,14,Utah,West Jordan,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Single Issue
200407020005,2004,7,2,Florida,Lake Worth,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200407080004,2004,7,8,Utah,Provo,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Single Issue
200412270004,2004,12,27,California,Lincoln,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200501090004,2005,1,9,Washington,Olympia,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200501120006,2005,1,12,California,Auburn,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
200502070008,2005,2,7,California,Sutter Creek,Earth Liberation Front (ELF),0,1,1,0,Bombing/Explosion,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200503190014,2005,3,19,Indiana,Bloomington,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200503300004,2005,3,30,Indiana,Bloomington,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200504130009,2005,4,13,Washington,Sammamish,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200504130010,2005,4,13,Washington,Sammamish,Earth Liberation Front (ELF),0,1,0,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,0,0,0,Single Issue
200507040009,2005,7,4,Florida,West Palm Beach,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200509000001,2005,9,0,California,Los Angeles,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,0,0,0,Single Issue
200511200004,2005,11,20,Maryland,Hagerstown,Earth Liberation Front (ELF),0,1,1,0,Bombing/Explosion,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200511290003,2005,11,29,California,San Diego,Earth Liberation Front (ELF),0,0,1,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200511290004,2005,11,29,California,San Diego,Earth Liberation Front (ELF),0,0,1,0,Bombing/Explosion,Business,Incendiary,0,1,0,0,Single Issue
200601170007,2006,1,17,Washington,Camano,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200603030013,2006,3,3,North Carolina,Chapel Hill,Muslim extremists,1,1,1,0,Unarmed Assault,Private Citizens & Property,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,0,0,0,Religious
200606300004,2006,6,30,California,Los Angeles,Animal Liberation Front (ALF),0,1,0,0,Bombing/Explosion,Educational Institution,Incendiary,0,0,0,0,Single Issue
200607120007,2006,7,12,California,Los Angeles,Animal Liberation Front (ALF),0,1,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Single Issue
200607280004,2006,7,28,Washington,Seattle,Anti-Semitic extremists,1,1,1,0,Armed Assault,Business,Firearms,1,0,0,0,Extreme Right Wing
200609110007,2006,9,11,Iowa,Davenport,Anti-Abortion extremists,1,1,1,0,Facility/Infrastructure Attack,Business,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",0,1,0,0,Single Issue
200703180002,2007,3,18,Colorado,Denver,Earth Liberation Front (ELF),0,0,0,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,0,0,0,Single Issue
200703200003,2007,3,20,Colorado,Denver,Earth Liberation Front (ELF),0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200703210007,2007,3,21,Colorado,Denver,Earth Liberation Front (ELF),0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Single Issue
200704250006,2007,4,25,Texas,Austin,Anti-Abortion extremists,1,0,0,0,Bombing/Explosion,Abortion Related,Explosives,0,0,0,0,Single Issue
200705090002,2007,5,9,Virginia,Virginia Beach,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
200706240004,2007,6,24,California,Los Angeles,Revolutionary Cells-Animal Liberation Brigade,0,1,0,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,0,0,0,Single Issue
200710200003,2007,10,20,California,Los Angeles,Animal Liberation Front (ALF),0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Sabotage Equipment,0,1,0,0,Single Issue
200802050002,2008,2,5,California,Los Angeles,Animal Liberation Front (ALF),0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Single Issue
200802090004,2008,2,9,Tennessee,Columbia,Neo-Nazi extremists,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Right Wing
200802170007,2008,2,17,California,Eureka,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
