Event ID#,Year,Month,Day,State,City,LAT,LONG,Summary,Successful,Suicide,Attack Type,Attack Type Text,Target Type,Target Type Text,Target,ORGNAME,Motive,Unaffiliated Individual,Claim,Weapon Type,Weapon Type Text,Weapon Sub-Type,Weapon Sub-Type Text, Number Killed,Number Wounded,Number Attackers Killed,Number Atackers Wounded,Property Damage,Property Damage Extent,Damage Extent Text,Kidnapping,Number Hostages,Ransom Demand,Hostage/Kidnapping Outcome
200905310017,2009,5,31,Kansas,Wichita,37.68698,-97.335579,"05/31/2009: On Sunday morning, in Wichita, Kansas, USA, Dr. George Tiller, an abortion doctor who held a practice, was shot dead in the foyer of the Reformation Lutheran Church. The gunman fired only one shot, fatally wounding Tiller, threatened two others, and then escaped. No damage was reported and no group claimed responsibility. Scott Roeder was convicted for the murder.",1,0,2,Armed Assault,5,Abortion Related,"The target was Dr. George Tiller, a late term abortion doctor.",Anti-Abortion extremists,The specific motive for the attack is due to the target being an abortion doctor.,1,0,5,Firearms,5,Unknown Gun Type,1,0,0,0,0,,,0,,,
200905310019,2009,5,31,Tennessee,Nashville,36.133571,-86.83692,"05/31/2009: An assailant attempted to throw an incendiary device into the residence of an Orthodox Jewish rabbi on Mockingbird Lane in Cherokee Park neighborhood, Nashville, Tennessee, United States. There were no reported casualties as the device bounced off the window and failed to ignite. This was one of two attacks carried out by the same assailant overnight. Abdulhakim Mujahid Muhammad claimed responsibility for the incidents.",1,0,2,Armed Assault,15,Religious Figures/Institutions,Residence of Orthodox Jewish Rabbi,Jihadi-inspired extremists,,0,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,0,,,0,,,
200906010028,2009,6,1,Arkansas,Little Rock,34.757116,-92.380745,"06/01/2009: An assailant opened fire on soldiers outside of a military recruiting station in the Santa Fe Heights suburb of Little Rock, Arkansas, United States. One soldier, identified as William Long, was killed and a second soldier, identified as Quinton Ezeagwula, was injured in the assault. This was one of two attacks carried out by the same assailant overnight. Upon his arrest Abdulhakim Mujahid Muhammad stated that he had intended to kill as many military personnel as possible. He denied any affilitation with known organizations but later recanted, claiming that he was a soldier for Al-Qa ida and that the attack on the military recruiting station was ""a Jihadi attack.""  Muhammad had spent time in Yemen, returning four months before the attack; he stated that he had wanted to form his own terrorist cell upon return to the United States.",1,0,2,Armed Assault,4,Military,"William Long and Quinton I. Ezeagwula, soldiers who were outside of a military recruiting station",Jihadi-inspired extremists,The assailant stated that the attack was in retribution for the death of Muslims at the hands of United States military,1,1,5,Firearms,2,Automatic or Semi-Automatic Rifle,1,1,0,0,0,,,0,,,
200906100003,2009,6,10,District of Columbia,Washington,38.908642,-77.015381,"06/10/2009: On Wednesday afternoon at approximately 1240, in Washington, District of Columbia., United States, an assailant armed with a rifle entered the National Holocaust Memorial Museum and fired upon civilians, killing one security guard, Stephen Tyrone, and injuring an unknown number of civilians. The shooter was wounded critically in the attack and identified as white supremacist, James W. von Brunn. Officials believe the attack may have been politically motivated. No group has claimed responsibility for the attack. The attackers indictment on July 30th included murder, illegal use of a firearm and committing a bias-related crime he was unable to attend his proceedings due to his fragile medical condition.",1,0,2,Armed Assault,1,Business,The civilians inside The National Holocaust Museum,Anti-Semitic extremists,The specific motive for the attack is unknown.,1,0,5,Firearms,4,Rifle/Shotgun (non-automatic),1,,0,1,-9,4,Unknown,0,,,
200907030004,2009,7,3,California,Huntington Beach,33.660191,-117.999215,"07/03/2009: On Friday night at 2355, in Huntington Beach, California, United States, three men and a woman, Bret MacDonald Hicks, 30, of Riverside, Michael Aaron Powell, 21, of Anaheim, and Brian Charles Hanson, 27, stabbed a Latino, Sergio Hernandez, three times, while yelling racial slurs at the victim, and then as the victim fell to the ground, the assailants punched and kicked the victim. Neighbors came to the rescue of the victim to break up the assault. The victim was hospitalized and released the next day. The assailants sustained bruises and cuts from the assault. No other injuries or casualties were reported. Authorities identified the four attackers as white supremacist based on their tattoos of power slogans and insignia and on 12/18/2009 they pleaded guilty to the charges of attempted murder, aggravated assault and hate crime battery causing injury.",1,0,2,Armed Assault,14,Private Citizens & Property,Assailants targeted a Latino man on the street.,Unknown,The specific motive for the attack is unknown.,1,0,9,Melee,23,Knife or Other Sharp Object,0,5,0,4,-9,4,Unknown,0,,,
200908040017,2009,8,4,Pennsylvania,Pittsburgh,40.438335,-79.997459,"08/04/2009: Around 8:00 p.m., George Sodini entered an aerobics class at LA Fitness near Pittsburgh, Pennsylvania, United States and fired two 9mm handguns. Over the course of one minute, he killed three women and injured nine others before shooting and killing himself with a .45 caliber revolver. Sodini also carried a .32 caliber semi-automatic handgun that he did not use. In the months leading up to the attack Sodini maintained an online diary in which he indicated his resentment of women--he estimated 30 million desirable women had rejected him--and resentment of black men who ""have thier [sic] choice of best white hoez [sic]."" Sodini's writings include narratives that have since come to be associated with the ""involuntarily celibate"" (incel) movement, although he does not reference the term specifically.",1,1,2,Armed Assault,1,Business,Women attending aerobics class,Incel extremists,"The specific motive is unclear, but Sodini targeted women and believed they had rejected him.",1,1,5,Firearms,3,Handgun,4,9,1,0,1,3,Minor (likely < $1 million),0,,,
200908240016,2009,8,24,California,San Mateo,37.54703,-122.314834,"08/24/2009: On Monday morning, in San Mateo, California, United States, at Hillsdale High School, authorities arrested a 17 year old boy armed with ten pipe bombs, a two foot sword and a chainsaw, after he threw two of the lightened pipe bombs into a hallway near the school library. He intended to kill people with the bombs and slaughter survivors with a chainsaw. No injuries or causalities were reported and minor damage was caused to the building. No group claimed responsibility.",1,0,3,Bombing/Explosion,8,Educational Institution,A high school was targeted in the attack.,Unknown,The specific motive for the attack is unknown.,0,0,6,Explosives,31,Pipe Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
200909040003,2009,9,4,Washington,Everett,47.976575,-122.206419,"09/04/2009: On Friday night around 0330, an assailant toppled two transmission towers at an AM radio transmitter site in Everett, Snohomish county, Washington, United States, using a stolen track hoe that was being used for trenching at the site. The transmission towers, belonging to the sports radio station KRKO, were destroyed and the AM antenna was significantly damanged, causing more than $2 million in damage. The Earth Liberation Front claimed responsibility for the attack.",1,0,7,Facility/Infrastructure Attack,16,Telecommunication,Two radio transmission towers,Earth Liberation Front (ELF),"The Earth Liberation Front claimed that ""AM radio waves cause adverse health effects including a higher rate of cancer, harm to wildlife, and that the signals have been interfering with home phone and intercom lines.""",0,1,11,Sabotage Equipment,,,0,0,0,0,1,2,Major (likely >= $1 million but < $1 billion),0,,,
200911060002,2009,11,5,Texas,Killeen,31.13,-97.78,"11/05/2009: On Thursday afternoon at 1330, in Ft. Hood, Texas, United States, Major Nidal Malik Hasan opened fire on fellow soldiers with two pistols semiautomatic capable of firing up to 20 rounds without reloading, killing 13 and wounding 31 others. Military police forces shot the gunman, a military psychiatrist who was soon to be deployed to Iraq, and who was believed to be a recent convert to Islam who had complained he was being harassed by his military colleagues. Sources indicate that the shooting may have started during a graduation ceremony attended by large numbers of young military personnel at the base's Soldier Readiness Center, where soldiers who are about to be deployed or who are returning undergo medical screening. Hasan survived the gunshot wounds and was charged with 13 counts of premeditated murder and 32 counts of attempted premeditated murder. No group claimed responsibility for the attack, and Hasan was sentenced to death in August 2013.",1,0,2,Armed Assault,4,Military,Military personnel,Jihadi-inspired extremists,The specific motive for the attack is unknown.,1,0,5,Firearms,3,Handgun,13,32,0,1,-9,4,Unknown,0,,,
200912250024,2009,12,25,Michigan,Detroit,42.331685,-83.047924,"12/25/2009: On Friday morning, in Detroit, Michigan, United States, as the plane was approaching the destination, a would-be suicide bomber, identified as Umar Farouk Abdulmutallab, a 23-year-old Nigerian national, on board of Northwest Flight 253 from Amsterdam, Netherlands detonated a device that was attached to his body while on the plane. The bomb was a six inch packet of high explosives containing pentaerythritol, Triacetone Triperoxide, other materials and a syringe. The explosives were sewn into his underwear. The assailant was wounded and damage was done to the aircraft. A passenger who tried to put the explosion out was also injured. 290 people in total were on board. No other injuries or casualties were reported. Al Qaeda in the Arabian Peninsula claimed responsibility.",0,1,3,Bombing/Explosion,6,Airports & Aircraft,The target was Northwest Flight 253 from Amsterdam to Detroit.,Al-Qaida in the Arabian Peninsula (AQAP),The specific motive for the attack is unknown.,0,1,6,Explosives,13,Suicide (carried bodily by human being),0,2,0,1,1,3,Minor (likely < $1 million),0,,,
201002170017,2010,2,17,Florida,Clearwater,27.9656,-82.799764,"02/17/2010: On Wednesday afternoon, in Clearwater, Tampa Bay, Florida, two acid bombs went off at popular restaurants along the water. No injuries were reported. No group claimed responsibility.",1,0,7,Facility/Infrastructure Attack,1,Business,Restaurants,Unknown,The specific motive for the attack is unknown.,0,0,2,Chemical,30,Explosive,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201002180013,2010,2,18,Texas,Austin,30.283581,-97.698654,"02/18/2010: On Thursday, in Austin, Texas, United States, Joseph Stack flew his private plane into the Internal Revenue Service building, igniting a fire throughout the seven-story building. He had problems with the IRS in the past and believed ""violence was the only answer."" Stack died on impact. Several workers were wounded and one was killed. The building was destroyed.",1,1,7,Facility/Infrastructure Attack,2,Government (General),The target was the Internal Revenue Service building.,Anti-Government extremists,The specific motive for the attack is unknown.,1,0,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,2,15,1,0,1,2,Major (likely >= $1 million but < $1 billion),0,,,
201002250007,2010,2,25,New York,New York City,40.697132,-73.931351,"02/25/2010: On Thursday, at the train station in Harlem, New York City, New York, USA, police arrested Roosevelt Terry, an amputee who planted a bag of small explosives wrapped in shotgun shells, bullets, glue, lug nuts and pens in a waiting area at a station. No group claimed responsibility. There were no reported casualties or damage.",0,0,3,Bombing/Explosion,19,Transportation,The targets were private citizens.,Unknown,The specific motive for the attack is unknown.,1,0,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,0,,,
201003040016,2010,3,4,Virginia,Arlington,38.878742,-77.100006,"3/4/2010: At roughly 6:40 p.m., John Patrick Bedell walked up to the entrance of the Pentagon- in Arlington, Virginia, United States- drew out a gun and fired, wounding two police officers. Bedell was shot and critically wounded. He later died of his wounds in the hospital. The two police officers had non-life-threatening injuries and survived.",1,0,2,Armed Assault,2,Government (General),Pentagon Building,Anti-Government extremists,"The specific motive is unknown; however, Bedell had a number of postings and videos on the internet in which he criticized government policies in many different areas and discussed various conspiracy theories.  He made no statement before, or at the time of, the shooting to indicate his exact motivation.",1,1,5,Firearms,3,Handgun,1,2,1,0,0,,,0,,,
201004300006,2010,4,30,Colorado,Denver,39.758968,-104.876305,"04/30/2010: On Friday night at 0315, in Denver, Colorado, United States of America, assailants set fire to a sheepskin factory and burned it to the ground. This is the second sheepskin factory in Colorado to be burned down. Police arrested one Walter Edmund Bond in connection to the sheepskin factory fire. The Animal Liberation Front claimed responsibility for the incident on the internet blog of BiteBack magazine.",1,0,7,Facility/Infrastructure Attack,1,Business,A sheepskin factory,Animal Liberation Front (ALF),The specific motive for the attack is to stop the sheepskin business in Colorado.,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201005010001,2010,5,1,New York,New York City,40.697132,-73.931351,"05/01/2010: On Saturday evening at approximately 1830, in New York City, New York, United States of America, a t-shirt vendor located between 45th Street and Seventh and Eighth Avenues noticed a dark-colored Sport Utility Vehicle (SUV) parked at the curb with its engine running and its hazard lights on. Officer Wayne Rhatigan, a member of the New York Police Department's mounted division, was alerted by the vendor and then approached the vehicle and looked inside, where he spotted a box that was smoking and was able to smell gunpowder. The NYPD Bomb Squad was called to the scene, where they deployed a robotic device to break the SUV's back windows and to observe what was inside the vehicle. In the vehicle, police discovered the following: three 20-gallon propane canisters; two five-gallon cans of gasoline; 40+ consumer-grade M-88 firecrackers that had been placed inside of a 20-ounce metal container that had been wrapped in duct tape; a 55-inch by 32-inch green metal locker that contained eight plastic bags that held a total of approximately 250 pounds of Urea based fertilizer, a metal pressure cooker pot containing wires and an additional 120 M-88 firecrackers. The vehicle, a dark blue 1993 Nissan Pathfinder with tinted windows, had license plates that were registered to a Ford pickup truck that had been taken to a junkyard near Bridgeport, Connecticut some time during the last half of April (license plate: 98C Y09). Additionally, the vehicle identification number (VIN) had been removed from the SUV. No casualties were reported and no group immediately claimed responsibility. However, on 05/02/2010, the Taliban posted a video on YouTube claiming responsibility for the event, saying that it was revenge for the killing of Baitullah Mehsur, Abu Omar al-Baghdadi and Abu Ayyub al-Masri. The group did not make specific mention of the car bomb or New York City, so authorities doubt the authenticity of the Pakistani Taliban's involvement. On 06/22/2010, Faisal Shahzad, admitted all 10 charges against him in connection with a failed car-bomb claiming he was a Muslim soldier and warned the US to leave Muslim lands alone.",0,0,3,Bombing/Explosion,14,Private Citizens & Property,The civilians of New York city,Tehrik-i-Taliban Pakistan (TTP),The specific motive for the attack is unknown.,0,0,6,Explosives,15,Vehicle,0,0,0,0,0,,,0,,,
201005100042,2010,5,10,Florida,Jacksonville,30.33138,-81.655799,"5/10/2010: In Jacksonville, Florida, United States a pipe bomb exploded at roughly 6:35 p.m. in a mosque during evening prayers. Sixty people were inside the building praying, but no one was injured or killed. There have been no claims of responsibility.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Islamic Center of Northeast Florida,Unknown,The motive behind this attack is unknown and may be considered a hate crime.,0,0,6,Explosives,31,Pipe Bomb,0,0,0,0,1,4,Unknown,0,,,
201006050014,2010,6,5,Utah,Salt Lake City,40.759505,-111.888229,"06/05/2010: On Saturday night at about 0315, in Salt Lake City, Utah, United States, the Tandy Leather Factory store, located on 1107 South State Street, was set on fire by Walter Edmund Bond, a member of the Animal Liberation Front (ALF) - North America, who claimed responsibility for the incident on the BiteBack Animal Liberation Front website. The store sustained $20,000 of damage from the arson attack. Bond was later arrested in Glendale, Colorado on 07/24/2010.",1,0,7,Facility/Infrastructure Attack,1,Business,The Tandy Leather Factory store,Animal Liberation Front (ALF),"According to the claim of responsibility posted to the BiteBack website, the arson attack was carried out ""in defense and retaliation for all the innocent animals that have died cruelly at the hands of human oppressors.""",0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201007070017,2010,7,7,Utah,Sandy,40.564938,-111.839048,"07/07/2010: On Wednesday morning at 0800, in Sandy, Utah, United States, a member of the Animal Liberation Front, set a small fire at the Tiburon restaurant, causing about $10,000 in damages but no casualties. The Animal Liberation Front has claimed responsibility for the arson attack.",1,0,7,Facility/Infrastructure Attack,1,Business,"The Tiburon restaurant in Sandy, Utah was targeted during the arson attack.",Animal Liberation Front (ALF),The specific motive for the attack is unknown.,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201007270013,2010,7,27,Oregon,Astoria,46.187884,-123.831253,"7/27/2010: A farm was firebombed near Astoria, Oregon, United States. Members of the Animal Liberation Front (ALF) claimed responsibility for the attack, stating that the farm was an active mink farm; however, authorities state that the farm had been inactive due to previous attacks. ALF also stated that the attack consisted of ""eight incendiary devices"", which caused damage to vehicles and buildings. There were no reports of injuries.",1,0,7,Facility/Infrastructure Attack,1,Business,The Ylipelto Mink Farm near Astoria was targeted,Animal Liberation Front (ALF),"Specific motive is unknown; however, members of the Animal Liberation Front (ALF) released a statement implying that the farm was still active.",0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,4,Unknown,0,,,
201009010022,2010,9,1,Maryland,Silver Spring,38.995508,-77.028075,"09/01/2010: James Lee took three hostages, two employees and the security guard, at the Discovery Communications headquarters building in Silver Spring, Maryland in the United States. Lee entered the building at about 1:00pm waving a starter pistol (which was believed to be a gun at the time), with four crude explosive strapped to his body, two were propane cylinders with pipes attached that contained shotgun shells, and the other two were pipe bombs. Lee also had a second starter pistol on him as he held the hostages for four hours as negotiators spoke with him. Lee was motivated by his disapproval of the Discovery network's television programming and in his manifesto on the internet, he laid out 11 demands for the network to change it's programming to focus on sterilization and infertility of humans rather than showcasing overpopulation, and Lee viewed the shows to be doing little to save the planet. When one hostage tried to run, Lee pointed a pistol at him, at which time Lee was shot to death by police snipers. All three hostages were freed unharmed and the rest of the 1,900 employees of the building were able to escape unharmed as well.",1,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Discovery Communications headquarters offices and employees,Unknown,"Lee opposed the programming of the Discovery channel, which he felt promoted overpopulation. Instead, he felt that the program should showcase more shows on infertility and sterilization to curb the growth of the human population. Additionally, he felt that shows did little in the way of promoting ways to save the planet.",1,0,6,Explosives,13,Suicide (carried bodily by human being),1,0,1,0,0,,,1,3,0,5
201010000001,2010,10,0,Virginia,Triangle,38.544054,-77.343246,"10/16/2010: Shots were fired overnight at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States. No one was in the building at the time of the attack but the several windows were damaged. Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including a second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations. Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",1,0,7,Facility/Infrastructure Attack,12,NGO,National Museum of the Marine Corps,Jihadi-inspired extremists,"Specific motive is unknown, but the assailant was fascinated with Al-Qa ida and was video-taped stating ""Allahu Akbar'' (God is great) while shooting at the museum",1,0,5,Firearms,5,Unknown Gun Type,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201010000002,2010,10,0,Virginia,Triangle,38.544054,-77.343246,"10/28/2010: Shots were fired for the second time in two weeks at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States. No one was in the building at the time of the attack and there were no reports of major damage. Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including the second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations. Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",1,0,7,Facility/Infrastructure Attack,12,NGO,National Museum of the Marine Corps,Jihadi-inspired extremists,"Specific motive is unknown, but the assailant was fascinated with Al-Qa ida and was video-taped stating ""Allahu Akbar'' (God is great) while shooting at the museum",1,0,5,Firearms,5,Unknown Gun Type,0,0,0,0,-9,,,0,,,
201010190014,2010,10,19,Virginia,Arlington,38.878742,-77.100006,"10/19/2010: Shots were fired at the Pentagon located in Arlington, Virginia, United States. Security reported hearing between five and seven shots fired at the building at 4:55 am. No one was injured in the attack but two windows were damaged. Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Pentagon shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, and two at Marine Corps and Coast Guard recruiting stations. Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",1,0,7,Facility/Infrastructure Attack,2,Government (General),The Pentagon,Jihadi-inspired extremists,"Specific motive is unknown, but the assailant was fascinated with Al-Qa ida and was video-taped stating ""Allahu Akbar'' (God is great) while shooting at a military facility",1,0,5,Firearms,5,Unknown Gun Type,0,0,0,0,1,4,Unknown,0,,,
201010250026,2010,10,25,Virginia,Chantilly,38.894279,-77.431099,"10/25/2010: Shots were fired overnight at a Marine Corps recruiting substation in Chantilly, Virginia, United States. No one was injured and no major damage was reported. Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Chantilly shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Coast Guard recruiting station. Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",1,0,7,Facility/Infrastructure Attack,4,Military,A Marine Corps recruiting substation in Chantilly,Jihadi-inspired extremists,"Specific motive is unknown, but the assailant was fascinated with Al-Qa ida and was video-taped stating ""Allahu Akbar'' (God is great) while shooting at a military facility",1,0,5,Firearms,5,Unknown Gun Type,0,0,0,0,-9,,,0,,,
201011000001,2010,11,0,Virginia,Woodbridge,38.658172,-77.249705,"11/1/2010: Shots were fired overnight at a Coast Guard recruiting station in Woodbridge, Virginia, United States. No one was injured and the strip mall, where the station was located, suffered only minor damage. Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Woodbridge shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Marine Corps recruiting station. Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",1,0,7,Facility/Infrastructure Attack,4,Military,A Coast Guard recruiting station in Woodbridge,Jihadi-inspired extremists,"Specific motive is unknown, but the assailant was fascinated with Al-Qa ida and was video-taped stating ""Allahu Akbar'' (God is great) while shooting at a military facility",1,0,5,Firearms,5,Unknown Gun Type,0,0,0,0,1,4,Unknown,0,,,
201011160004,2010,11,16,California,Los Angeles,34.097866,-118.407379,"11/16/2010: On Tuesday, at the University of Los Angeles, Los Angeles, California, United States, members of the Justice Department, an animal rights group, sent AIDS infected razor blades to Stephanie Groman and David Jentsch, primate vivisectors, with the message to stop vivisection. Officials, however, have not confirmed that the blood on the razors was contaminated with AIDS. The group issued a claim of responsibility through three separate anonymous communiqués obtained by the North American Animal Liberation Press Office and the BiteBack magazine website, in addition to issuing more threats that vivisectors' throats would be cut if they did not stop primate vivisection.",0,0,8,Unarmed Assault,8,Educational Institution,"Stephanie Groman and David Jentsch, primate vivisectors working for the University of Los Angeles,",The Justice Department,The attack was carried out to protest primate vivisection.,0,1,1,Biological,,,0,0,0,0,0,,,0,,,
201101060018,2011,1,6,Maryland,Annapolis,38.9767,-76.489934,"01/06/2011: On Thursday, in Annapolis Maryland, United States, a package was sent to Governor Martin O'Malley The package was one of two received on the same day, the other was sent to Transportation Secretary Beverly Swaim-Staley. The package was opened by a government employee, and subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack.",1,0,2,Armed Assault,2,Government (General),Governor Martin O'Malley,Unknown,The specific motive for the attack was to show opposition to highway signs that urge motorists to report suspicious activity.,0,0,8,Incendiary,18,Arson/Fire,0,1,0,0,0,,,0,,,
201101060019,2011,1,6,Maryland,Hanover,39.192978,-76.7238,"01/06/2011: On Thursday, in Hanover, Maryland, United States, a package was sent to Transportation Secretary Beverly Swaim-Staley. The package was one of two received on the same day, the other was sent to Governor Martin O'Malley. The package was opened by a government employee, subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack.",1,0,2,Armed Assault,2,Government (General),Transportation Secretary Beverly Swaim-Staley,Unknown,The specific motive for the attack was to show opposition to highway signs that urge motorists to report suspicious activity.,0,0,8,Incendiary,18,Arson/Fire,0,1,0,0,0,,,0,,,
201101070001,2011,1,7,District of Columbia,Washington,38.908642,-77.015381,"01/07/2011: On Friday, in Washington, District of Columbia, United States, an envelope addressed to Homeland Security Secretary Janet Napolitano ignited at a postal sorting facility. The envelope was not opened and therefore did not cause any casualties or property damage. No group claimed responsibility for the attack.",0,0,3,Bombing/Explosion,2,Government (General),The target of the attack was Homeland Security Secretary Janet Napolitano.,Unknown,The specific motive for the attack was to intimidate the American government.,0,0,6,Explosives,9,Letter Bomb,0,0,0,0,0,,,0,,,
201101170018,2011,1,17,Washington,Spokane,47.65878,-117.426047,"01/17/2011: On Monday morning at 0925, at the northeast corner of North Washington Street and West Main Avenue in downtown Spokane, Washington, a backpack containing an improvised explosive device (IED) was found on a Martin Luther King Jr. march bus route. Authorities safely disposed of the IED, there were no casualties or damages. In March 2011, Kevin Harpham, who has ties to the white supremacist organization National Alliance, was arrested in connection with the attack. He confessed to planting the bomb and was sentenced to 32 years in prison in December 2011.",0,0,3,Bombing/Explosion,14,Private Citizens & Property,Civilians,Unknown,The specific motive for the attack is unknown.,0,0,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,0,,,
201102220009,2011,2,22,Michigan,Grand Rapids,42.96125,-85.655719,"02/22/2011: An arson attack occurred at 4:00 a.m. targeting a townhouse under construction in the East Hills neighborhood of Grand Rapids, Michigan, United States. At the time of the arson, area residents received a letter claiming responsibility for the attack, demanding a return to low-income housing in the area, and indicating that additional attacks will take place. The letter was signed ""The Old Neighbors.""",1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Townhome,Unknown,Anti-gentrification,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201104230010,2011,4,23,California,Stockton,37.957702,-121.29078,"04/23/2011: On Saturday night at 0300, in Stockton, California, United States, unidentified assailants set fire to the Masjid Al Emaan Mosque. The motive of the crime is unknown, and the monetary damages are estimated to be about $400,000. The mosque and the Reliance Real Estate building were completely destroyed in the attack. The attack caused no casualties and no group or individual has claimed responsibility.",1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,The Masjid Al Emaan Mosque,Unknown,The specific motive for the attack is unknown.,0,0,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201105060004,2011,5,6,Pennsylvania,Chester,39.849557,-75.355746,"05/06/2011: On Friday afternoon at 1400, near Third and Reaney Streets under the Commodore Barry Bridge in the city of Chester on the outskirts of Philadelphia, Pennsylvania, United States, local law enforcement officials discovered an improvised explosive device near Amtrak and Septa railroad tracks. The device, which consisted of two bottles with an unknown yellow liquid, wire and a timer attached with duct tape, was safely defused by the bomb squad preventing any casualties or property damage from taking place. No group has claimed responsibility and authorities have not disclosed the suspected motive of the attempted attack.",0,0,3,Bombing/Explosion,19,Transportation,Amtrak railroad train tracks,Unknown,The specific motive for the attack is unknown.,0,0,6,Explosives,17,Other Explosive Type,0,0,0,0,0,,,0,,,
201109260012,2011,9,26,Idaho,Caldwell,43.662938,-116.68736,"09/26/2011: On Monday morning, in Caldwell, Idaho, United States, animal rights activists drilled a hole into the storage space of Rocky Mountain Fur and Fireworks, pumped several gallons of fuel into and set fire to the retail building. There were no injuries, but the fire caused $100,000 in damage. A group calling themselves “the Arson Unit” sent a message to the North American Animal Liberation Press Office in Los Angeles, California, United States and the BiteBack Magazine website claiming responsibility for the arson. The “Arson Unit” is believed to be a branch of the Animal Liberation Front (ALF).",1,0,7,Facility/Infrastructure Attack,1,Business,"The Rocky Mountain Fur and Fireworks retail building located in Caldwell, Idaho, United States",Animal Liberation Front (ALF),The specific motive for the attack was to stop the killing of animals for their fur.,0,1,8,Incendiary,18,Arson/Fire,0,0,0,0,1,3,Minor (likely < $1 million),0,,,
201110120003,2011,10,12,Washington,Gifford,48.306282,-118.146378,"10/12/2011: On Wednesday morning, in Gifford, Washington, United States, animal rights activists entered Miller’s Mink Ranch located on Addy-Gifford Road and took down every breeder card in one of the two large, main sheds. They opened approximately three quarters of the cages, freeing more than one thousand animals. The activists also kidnapped three individuals and released them at different locations later that day, which were not reported. A communiqué detailing the incident was released to the BiteBack Magazine website, but no group has claimed responsibility.",1,0,6,Hostage Taking (Kidnapping),1,Business,Miller's Mink Ranch,Unknown,The specific motive for the attack is unknown.,0,0,11,Sabotage Equipment,,,0,,0,0,1,3,Minor (likely < $1 million),1,3,0,2
